time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp,cosn_jap_en,cosn_jap_sp,punc_jaccard_en,punc_jaccard_sp,digits_match_en,digits_match_sp,len_ratio_en,len_ratio_sp,sbert_jap_en,sbert_jap_sp,comet_jap_en,comet_jap_sp,comet_jap_en_norm,sbert_jap_en_norm,qe_mix_en,comet_jap_sp_norm,sbert_jap_sp_norm,qe_mix_sp,flags_en,flags_sp,flags_all
0:21:21.23,fansub,地球を爆破されるその前に　先生を殺します,Before you destroy Earth...,Antes de que destruyas la tierra... Te mataré.,0.0,0.0,0.0,0.0,1,1,2.0,4.0,0.5680394768714905,0.7234662771224976,-0.138608917593956,-0.3544065058231354,0.569273381899589,0.5260312982445108,0.5519765484375577,0.5286088385248013,0.6983624159443336,0.5965102694926142,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:27.44,fansub,ならば　今　やってみなさい,Then what are you waiting for?,¡Entonces hazlo!,0.0,0.0,0.0,0.0,1,1,2.0,0.6666666666666666,0.44352996349334717,0.792321503162384,-0.12997756898403168,0.47635284066200256,0.5742858398357523,0.3832404999434353,0.4978677038788255,0.9038151803166137,0.7771959771305361,0.8531674990421827,length_ratio_extreme;low_punc_jaccard,low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:low_punc_jaccard
0:21:29.37,fansub,殺せた者から　今日は帰ってよし,"Once you've killed me, you're free to go home!","¡Una vez que acaben conmigo, podran irse a casa!",0.0,0.0,0.0,0.0,1,1,4.5,4.5,0.7414085865020752,0.675482988357544,-0.34187090396881104,-0.2933098375797272,0.4512336406297843,0.724855571934456,0.560682413151653,0.5562026988698769,0.6434255034059018,0.5910918206842869,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:32.65,fansub,んな簡単に…,"Just like that, huh?",¿Solo así?,0.0,0.0,0.0,0.0,1,1,4.0,2.0,0.5292844176292419,0.49412786960601807,0.1556667983531952,-0.05927712842822075,0.7401672612318898,0.4815859727648469,0.6367347458450727,0.6619018487282347,0.4357888333549235,0.5714566425789103,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:33.82,fansub,殺せるわけねえだろ,You know we can't kill you!,¡Sabes que no podemos hacerlo!,0.0,0.0,0.0,0.0,1,1,6.0,5.0,0.7669219374656677,0.4798089563846588,-0.8798331618309021,-0.7124040722846985,0.13882438564074276,0.7541149566399656,0.38494061404043195,0.3669218736405401,0.4193948573784007,0.38791106713568435,length_ratio_extreme;low_punc_jaccard;model_discrepancy,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;EN:model_discrepancy;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:35.93,fansub,僕らは　殺し屋,We are killers.,Somos asesinos.,0.0,0.0,0.0,0.0,1,1,1.5,1.0,0.9546621441841125,0.9525400996208191,0.31119072437286377,0.40174034237861633,0.8304842177668426,0.9694203840181882,0.8860586842673808,0.8701169948537576,0.9606330704857575,0.9063234251065575,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:21:37.89,fansub,ターゲットは　先生,And our target...is our teacher.,Y nuestro blanco....es nuestro maestro.,0.0,0.0,0.0,0.0,1,1,2.5,2.5,0.6974182724952698,0.5839401483535767,0.26632025837898254,-0.07105344533920288,0.8044267227524746,0.6744063180250806,0.752418560861517,0.6565831619067801,0.5386164933471586,0.6093964944829315,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:40.87,fansub,ふきふき　ふきふき,"Wipe, wipe, wipe it clean!","¡Limpia, limpia, limpia!",0.0,0.0,0.0,0.0,1,1,2.5,1.5,0.5792121887207031,0.6653622984886169,-0.7722935080528259,-0.8783896565437317,0.20127557552923642,0.5388444592701406,0.3363031290255981,0.29195570669519755,0.6318381472977909,0.42790868293623485,length_ratio_extreme;low_punc_jaccard,low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:low_punc_jaccard
0:21:42.55,fansub,今　撃っても…,If we tried to shoot him now...,Si le disparamos ahora...,0.0,0.0,0.0,0.0,1,1,3.5,2.0,0.5962050557136536,0.7821606397628784,-0.06661471724510193,-0.0159076526761055,0.6110823641577516,0.5583323279278405,0.5899823496657872,0.6814893531135024,0.7655626256396041,0.7151186621239431,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:43.66,fansub,表札と一緒に手入れされる…,we'd just get polished like those nameplates.,...nos terminará puliendo como esas placas.,0.0,0.0,0.0,0.0,1,1,7.0,6.0,0.46040284633636475,0.6692728996276855,-0.5585249662399292,-0.824826180934906,0.32541675813424553,0.4025907676091503,0.35628636192420743,0.3161472560552769,0.6363154634276227,0.44421453900421526,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:46.04,fansub,帰れねえ…,We're never getting out of here!,¡Nunca iremos a casal,0.0,0.0,0.0,0.0,1,1,6.0,4.0,0.3932754397392273,0.31123608350753784,-0.1941480189561844,-1.055912733078003,0.5370203213442096,0.32560728485490203,0.45245510674848655,0.21177871631662054,0.226392805789836,0.21762435210590672,length_ratio_extreme;low_punc_jaccard,low_qe_mix;length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:low_qe_mix;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:48.14,fansub,殺せない先生か…,An unkillable teacher...,Un maestro imposible de matar...,0.0,0.0,0.0,0.0,1,1,3.0,5.0,0.6378493309020996,0.8005901575088501,-0.40106603503227234,-0.2201440930366516,0.4168574245955818,0.6060910825602535,0.49255088778145045,0.5892474686586604,0.7866629051451517,0.6682136432532569,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:54.23,fansub,殺せんせーは,"Oh! What about ""Korosensei""?","¡Oh! ¿Qué tal ""Maestro Koro""?",0.0,0.0,0.0,0.0,1,1,4.0,5.0,0.4981626570224762,0.45571842789649963,-0.6115493178367615,-0.6700626611709595,0.2946240808849617,0.44589471575962003,0.3551323348348251,0.386045060201732,0.39181318695473355,0.38835231090293265,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:56.35,fansub,殺せんせー,Korosensei?,¿Maestro Koro?,0.0,0.0,0.0,0.0,1,1,1.0,2.0,0.3554968237876892,0.2668907046318054,-0.5849569439888,-0.7073923945426941,0.3100669926893088,0.2822817703293845,0.2989529037453391,0.36918536099072485,0.17562100036579636,0.29175961674075346,low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:59.85,fansub,殺せんせーと　僕らの暗殺教室,So here we are with Korosensei...in our assassination classroom.,"Somos nosotros y nuestro maestro Koro, en nuestro salón de asesinato.",0.0,0.0,0.0,0.0,1,1,4.5,5.5,0.7761479616165161,0.7291304469108582,-0.39294078946113586,-0.5936859250068665,0.42157597478824693,0.7646956048001077,0.5588238267929913,0.4205400507129708,0.7048474237100637,0.5342629999118079,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:22:04.97,fansub,始業のベルは　明日も鳴る,The bell signals the start of another school day.,Otro día y otra campana que suena.,0.0,0.0,0.0,0.0,1,1,4.5,3.5,0.6718378663063049,0.7203642129898071,0.39999696612358093,-0.035333603620529175,0.8820564078568591,0.6450700326161517,0.7872618577605761,0.6727157654066385,0.6948108080755814,0.6815537824742157,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:00:48.77,official,それでは,Now then...,"Muy bien, muchachos.",0.0,0.0,0.0,0.0,1,1,2.0,3.0,0.7421566247940063,0.7755375504493713,-0.06966131925582886,-0.03192967176437378,0.6424818818905633,0.7503741836930609,0.6856388026115623,0.5929085327206671,0.7675760739285858,0.6627755492038345,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:00:50.51,official,ホームルームを始めます,...let's get started.,Es hora de comenzar la clase.,0.0,0.0,0.0,0.0,1,1,3.0,6.0,0.5539675951004028,0.4866989254951477,-0.023306425660848618,0.0686575323343277,0.6672609648020921,0.5539581384885198,0.6219398342766632,0.6447378580371785,0.45459212911976027,0.5686795664702112,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:00:52.75,official,日直の人は号令を,"Student on duty, on your command.","Estudiante a cargo, adelante.",0.0,0.0,0.0,0.0,1,1,6.0,4.0,0.499401718378067,0.5307581424713135,-0.7604426741600037,-0.8647322058677673,0.273223597825333,0.49700681817846026,0.36273688596658393,0.163792385679683,0.5023344542210995,0.2992092130962496,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:00:54.90,official,き…起立,S-Stand up!,Sí. De pie.,0.0,0.0,0.0,0.0,1,1,2.0,3.0,0.8060204982757568,0.7792813181877136,-0.2533109486103058,-0.9665901064872742,0.5443116772039344,0.8170299790980943,0.6533989979615984,0.11130831164095087,0.7716328000516246,0.3754381070052204,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard;model_discrepancy,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard;SP:model_discrepancy
0:01:00.08,official,気を付け,Attention!,Atención.,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.6835132837295532,0.9015069007873535,0.060198478400707245,0.2087952345609665,0.7118986455470787,0.6891671454920851,0.7028060455250813,0.7169462728439545,0.9040757688708225,0.7917980712547017,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:01:04.97,official,礼,Bow!,Ahora.,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.5555451512336731,0.7690892219543457,-0.4966438114643097,-0.28557077050209045,0.41423770407735244,0.5556046602719075,0.47078448655517446,0.46221549737976125,0.760588700650112,0.5815647786879016,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:01:09.72,official,おはようございます,Good morning.,Buenos días a todos.,0.0,0.0,0.0,0.0,1,1,2.0,4.0,0.981326699256897,0.9058948755264282,0.2976534068584442,0.3769938349723816,0.8388305593902067,1.0,0.903298335634124,0.8036135587737926,0.9088305541554248,0.8457003569264454,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:01:11.61,official,発砲したままで結構ですので　出欠をとります,Fire all you like--I'll just be taking attendance.,Sigan disparando mientras paso lista.,0.0,0.0,0.0,0.0,1,1,4.0,2.5,0.4946235418319702,0.7143882513046265,-0.5574002265930176,-0.7608789801597595,0.3817602646718062,0.49201975521309266,0.42586406088832074,0.21730458604969913,0.7013150298190926,0.41090876355745654,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:01:15.23,official,磯貝君,Isogai?,¿Yuma Isogai?,0.0,0.0,0.0,0.0,1,1,1.0,2.0,0.48860877752304077,0.4114025831222534,-0.5482217073440552,-0.36132755875587463,0.3866666568957273,0.4857420448687606,0.42629681208494064,0.4231804803661992,0.3730014268053475,0.4031088589418585,low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:01:16.68,official,はい,Here!,Presente.,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.6556112170219421,0.6868909597396851,-0.4169121980667114,-0.25995028018951416,0.4568583662303337,0.6600452907024351,0.5381331360191743,0.47541690544232207,0.6715191159695589,0.5538577896532169,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:01:18.03,official,すみませんが　銃声の中なので　大きな声で,"I'm sorry, you'll have to speak up with all this gunfire.","Tienes que hablar más fuerte,  no te oigo con tantos disparos.",0.0,0.0,0.0,0.0,1,1,3.6666666666666665,3.6666666666666665,0.7740845084190369,0.7177878022193909,-0.09519949555397034,0.05044511705636978,0.628830408684088,0.7836978510906216,0.6907773856467014,0.6353535908761743,0.7049987644859851,0.6632116603200986,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:01:21.41,official,はい,Here!,Presente.,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.6556112170219421,0.6868909597396851,-0.4169121980667114,-0.25995028018951416,0.4568583662303337,0.6600452907024351,0.5381331360191743,0.47541690544232207,0.6715191159695589,0.5538577896532169,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:01:22.34,official,岡島君,Okajima?,¿Taiga Okajima?,0.0,0.0,0.0,0.0,1,1,1.0,2.0,0.6202290058135986,0.6365818381309509,-0.35446515679359436,-0.28549280762672424,0.49023953255996133,0.6231162836957592,0.5433902330142805,0.4622556691219443,0.6170044285953754,0.5241551729113167,low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:01:23.61,official,はい,Here!,Presente.,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.6556112170219421,0.6868909597396851,-0.4169121980667114,-0.25995028018951416,0.4568583662303337,0.6600452907024351,0.5381331360191743,0.47541690544232207,0.6715191159695589,0.5538577896532169,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:01:24.27,official,奥田さん,Okuda!,,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.5393139123916626,0.5952267646789551,-0.2604904770851135,-0.3950052559375763,0.5404738487127866,0.5386638441823158,0.5397498469005982,0.40582745481208793,0.5721922985386154,0.4723733923026989,low_punc_jaccard,length_ratio_extreme,EN:low_punc_jaccard;SP:length_ratio_extreme
0:01:25.51,official,はい,Here!,Presente.,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.6556112170219421,0.6868909597396851,-0.4169121980667114,-0.25995028018951416,0.4568583662303337,0.6600452907024351,0.5381331360191743,0.47541690544232207,0.6715191159695589,0.5538577896532169,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:01:26.32,official,片岡さん,Kataoka?,¿Megu Kataoka?,0.0,0.0,0.0,0.0,1,1,1.0,2.0,0.6136754751205444,0.6618627905845642,-0.5127753615379333,-0.4854004681110382,0.4056145580453856,0.6162762538441147,0.4898792363648772,0.35924973251854314,0.6443987295781829,0.47330933134239905,low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:01:27.36,official,はい,Here!,,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.6556112170219421,0.7537773251533508,-0.4169121980667114,0.0850057303905487,0.4568583662303337,0.6600452907024351,0.5381331360191743,0.6531615545002317,0.7439968135226873,0.689495658109214,low_punc_jaccard,length_ratio_extreme,EN:low_punc_jaccard;SP:length_ratio_extreme
0:01:27.95,official,茅野さん,Kayano?,¿Kaede Kayano?,0.0,0.0,0.0,0.0,1,1,1.0,2.0,0.4788898229598999,0.48524755239486694,-0.4913346469402313,-0.38950315117836,0.4170757265110256,0.47559820905684963,0.4404847195293552,0.4086625110207397,0.45301942921375815,0.42640527829794705,low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:01:28.89,official,はい,Here!,Presente.,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.6556112170219421,0.6868909597396851,-0.4169121980667114,-0.2599499523639679,0.4568583662303337,0.6600452907024351,0.5381331360191743,0.4754170743601982,0.6715191159695589,0.5538578910039424,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:01:29.51,official,神崎さん,Kanzaki!,¿Yukiko Kanzaki?,0.0,0.0,0.0,0.0,1,1,1.0,2.0,0.7223232984542847,0.6962364912033081,0.04092841222882271,-0.0059126876294612885,0.70159780068794,0.7296738084945612,0.7128282038105884,0.6063142411958697,0.6816458824443796,0.6364468976952737,low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:01:30.45,official,はい,Here!,Presente.,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.6556112170219421,0.6868909597396851,-0.4169121980667114,-0.2599499523639679,0.4568583662303337,0.6600452907024351,0.5381331360191743,0.4754170743601982,0.6715191159695589,0.5538578910039424,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:01:33.27,official,はい　遅刻なしっと,All right.,Listo.,0.0,0.0,0.0,0.0,1,1,1.0,0.5,0.5753031969070435,0.6845827102661133,-0.22407063841819763,-0.5679623484611511,0.5599421320365937,0.5762264637768862,0.5664558647327107,0.3167082721633076,0.6690179095399968,0.45763212711398327,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:01:36.03,official,素晴らしい　先生　とてもうれしいです,No tardies. Excellent! That makes me very happy.,Ninguno ha llegado tarde. Excelente. Eso es algo que me da mucho gusto.,0.0,0.0,0.0,0.0,1,1,2.6666666666666665,4.333333333333333,0.5378115773200989,0.4695040285587311,0.3241647779941559,0.22212029993534088,0.8530022554620375,0.5370958318820821,0.7266396860300552,0.723812247043561,0.43595983340586886,0.6086712815884842,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:01:39.40,official,速過ぎ,He's too fast.,Es muy rápido.,0.0,0.0,0.0,0.0,1,1,3.0,3.0,0.8070347309112549,0.7455983757972717,-0.3598150312900543,0.05408422276377678,0.48737974854508853,0.8180885507029655,0.6196632694082393,0.6372287040703465,0.7351341490010607,0.6763908820426321,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
